Date,Price
12-06-2017 00:00,2657.675063
14-06-2017 00:00,2447.041563
16-06-2017 00:00,2464.959814
18-06-2017 00:00,2507.389252
20-06-2017 00:00,2754.97825
22-06-2017 00:00,2727.288013
24-06-2017 00:00,2589.164888
26-06-2017 00:00,2436.451057
28-06-2017 00:00,2585.349186
30-06-2017 00:00,2477.641375
02-07-2017 00:00,2501.191343
04-07-2017 00:00,2599.729838
06-07-2017 00:00,2609.96775
08-07-2017 00:00,2562.130662
10-07-2017 00:00,2366.170143
12-07-2017 00:00,2385.748571
14-07-2017 00:00,2190.947833
16-07-2017 00:00,1931.2143
18-07-2017 00:00,2320.12225
20-07-2017 00:00,2898.188417
22-07-2017 00:00,2807.609857
24-07-2017 00:00,2751.821029
26-07-2017 00:00,2495.028586
28-07-2017 00:00,2781.636583
30-07-2017 00:00,2745.955417
01-08-2017 00:00,2710.413067
03-08-2017 00:00,2794.117717
05-08-2017 00:00,3218.115017
07-08-2017 00:00,3407.226833
09-08-2017 00:00,3357.326317
11-08-2017 00:00,3632.506667
13-08-2017 00:00,4125.54802
15-08-2017 00:00,4217.028329
17-08-2017 00:00,4328.725717
19-08-2017 00:00,4222.662214
21-08-2017 00:00,4043.722
23-08-2017 00:00,4174.95
25-08-2017 00:00,4363.05445
27-08-2017 00:00,4354.308333
29-08-2017 00:00,4607.98545
31-08-2017 00:00,4748.255
02-09-2017 00:00,4580.38748
04-09-2017 00:00,4344.098317
06-09-2017 00:00,4641.822017
08-09-2017 00:00,4310.750183
10-09-2017 00:00,4329.955
12-09-2017 00:00,4219.036617
14-09-2017 00:00,3319.63
16-09-2017 00:00,3763.62604
18-09-2017 00:00,4093.316667
20-09-2017 00:00,3977.561667
22-09-2017 00:00,3637.50255
24-09-2017 00:00,3703.04065
26-09-2017 00:00,3910.307383
28-09-2017 00:00,4201.98905
30-09-2017 00:00,4335.368317
02-10-2017 00:00,4386.88375
04-10-2017 00:00,4225.175
06-10-2017 00:00,4345.603333
08-10-2017 00:00,4602.280883
10-10-2017 00:00,4782.28
12-10-2017 00:00,5325.130683
14-10-2017 00:00,5739.438733
16-10-2017 00:00,5711.205867
18-10-2017 00:00,5546.1761
20-10-2017 00:00,5979.45984
22-10-2017 00:00,5983.18455
24-10-2017 00:00,5505.827767
26-10-2017 00:00,5893.138417
28-10-2017 00:00,5776.69695
30-10-2017 00:00,6105.87422
01-11-2017 00:00,6665.306683
03-11-2017 00:00,7197.72006
05-11-2017 00:00,7377.012367
07-11-2017 00:00,7092.127233
09-11-2017 00:00,7158.03706
11-11-2017 00:00,6362.851033
13-11-2017 00:00,6550.227533
15-11-2017 00:00,7301.42992
17-11-2017 00:00,7786.884367
19-11-2017 00:00,8007.654067
21-11-2017 00:00,8059.8
23-11-2017 00:00,8148.95
25-11-2017 00:00,8707.407267
27-11-2017 00:00,9718.29505
29-11-2017 00:00,9879.328333
01-12-2017 00:00,10883.912
03-12-2017 00:00,11332.622
05-12-2017 00:00,11878.43333
07-12-2017 00:00,16501.97167
09-12-2017 00:00,15142.83415
11-12-2017 00:00,16762.11667
13-12-2017 00:00,16808.36667
15-12-2017 00:00,17771.9
17-12-2017 00:00,19289.785
19-12-2017 00:00,17737.11167
21-12-2017 00:00,16047.51
23-12-2017 00:00,15360.26167
25-12-2017 00:00,14119.02833
27-12-2017 00:00,15589.32167
29-12-2017 00:00,14640.14
31-12-2017 00:00,14165.575
02-01-2018 00:00,15005.85667
04-01-2018 00:00,15199.355
06-01-2018 00:00,17319.198
08-01-2018 00:00,15265.90667
10-01-2018 00:00,15126.39833
12-01-2018 00:00,13912.882
14-01-2018 00:00,13852.92
16-01-2018 00:00,11180.99833
18-01-2018 00:00,11345.42333
20-01-2018 00:00,12950.79333
22-01-2018 00:00,10544.59333
24-01-2018 00:00,11282.25833
26-01-2018 00:00,10969.815
28-01-2018 00:00,11765.71
30-01-2018 00:00,10184.06167
01-02-2018 00:00,9083.258333
03-02-2018 00:00,9076.678333
05-02-2018 00:00,6838.816667
07-02-2018 00:00,8099.958333
09-02-2018 00:00,8535.516667
11-02-2018 00:00,8343.455
13-02-2018 00:00,8597.7675
15-02-2018 00:00,9977.154
17-02-2018 00:00,10841.99167
19-02-2018 00:00,11110.965
21-02-2018 00:00,10532.79167
23-02-2018 00:00,10162.11667
25-02-2018 00:00,9696.593333
27-02-2018 00:00,10763.88333
01-03-2018 00:00,11009.38167
03-03-2018 00:00,11326.94833
05-03-2018 00:00,11595.54
07-03-2018 00:00,10118.058
09-03-2018 00:00,9089.278333
11-03-2018 00:00,9761.396667
13-03-2018 00:00,9154.7
15-03-2018 00:00,8358.121667
17-03-2018 00:00,7993.674644
19-03-2018 00:00,8412.033333
21-03-2018 00:00,8947.753333
23-03-2018 00:00,8686.826667
25-03-2018 00:00,8617.296667
27-03-2018 00:00,7876.195
29-03-2018 00:00,7172.28
31-03-2018 00:00,6935.48
02-04-2018 00:00,7035.848333
04-04-2018 00:00,6787.761667
06-04-2018 00:00,6603.876667
08-04-2018 00:00,7017.656667
10-04-2018 00:00,6787.571667
12-04-2018 00:00,7847.845
14-04-2018 00:00,8036.511051
16-04-2018 00:00,8043.803333
18-04-2018 00:00,8164.937426
20-04-2018 00:00,8852.718333
22-04-2018 00:00,8838.548333
24-04-2018 00:00,9555.542
26-04-2018 00:00,9258.398333
28-04-2018 00:00,9326.173333
30-04-2018 00:00,9259.57
02-05-2018 00:00,9221.426
04-05-2018 00:00,9710.73
06-05-2018 00:00,9630.136277
08-05-2018 00:00,9228.608333
10-05-2018 00:00,9101.483333
12-05-2018 00:00,8484.346667
14-05-2018 00:00,8652.038333
16-05-2018 00:00,8340.703333
18-05-2018 00:00,8240.055
20-05-2018 00:00,8507.406667
22-05-2018 00:00,8015.58
24-05-2018 00:00,7566.193333
26-05-2018 00:00,7342.908333
28-05-2018 00:00,7130.541667
30-05-2018 00:00,7385.395
01-06-2018 00:00,7535.146667
03-06-2018 00:00,7699.886
05-06-2018 00:00,7615.722142
07-06-2018 00:00,7676.271667
09-06-2018 00:00,7564.408333
11-06-2018 00:00,6875.678333
13-06-2018 00:00,6315.7
15-06-2018 00:00,6434.088
17-06-2018 00:00,6464.411667
19-06-2018 00:00,6737
21-06-2018 00:00,6733.901667
23-06-2018 00:00,6141.605833
25-06-2018 00:00,6211.4475
27-06-2018 00:00,6105.295
29-06-2018 00:00,5908.7025
01-07-2018 00:00,6374.754167
03-07-2018 00:00,6613.685833
05-07-2018 00:00,6603.376667
07-07-2018 00:00,6594.281667
09-07-2018 00:00,6723.8725
11-07-2018 00:00,6377.363333
13-07-2018 00:00,6244.3575
15-07-2018 00:00,6316.881667
17-07-2018 00:00,6869.910833
